row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
6101.0,CA-2017-100111,20.09.2017,26.09.2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,"1299,66",2.0,0%,"350,91"
6102.0,CA-2017-100111,20.09.2017,26.09.2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,"2254,41",5.0,10%,"375,74"
6103.0,CA-2017-100111,20.09.2017,26.09.2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,"104,85",3.0,0%,"28,31"
6104.0,CA-2017-100111,20.09.2017,26.09.2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10001998,Technology,Accessories,"Logitech LS21 Speaker System - PC Multimedia - 2,1-CH - Wired","59,97",3.0,0%,"20,39"
6105.0,US-2017-132381,22.08.2017,24.08.2017,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,"314,53",2.0,40%,"-83,88"
6106.0,CA-2015-147011,18.06.2015,22.06.2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33178.0,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush","13,63",4.0,20%,"3,58"
6107.0,CA-2014-120852,20.12.2014,25.12.2014,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,"19,43",2.0,80%,"-49,55"
6108.0,CA-2014-120852,20.12.2014,25.12.2014,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,"65,44",5.0,20%,"-8,18"
6109.0,CA-2016-150007,11.09.2016,16.09.2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,"6,00",2.0,20%,"2,10"
6110.0,CA-2016-150007,11.09.2016,16.09.2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,"1,91",3.0,80%,"-3,24"
6111.0,CA-2016-124590,12.11.2016,16.11.2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","1474,80",7.0,30%,"-21,07"
6112.0,CA-2016-124590,12.11.2016,16.11.2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","110,10",2.0,20%,"33,03"
6113.0,CA-2016-124590,12.11.2016,16.11.2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"16,75",6.0,20%,"5,44"
6114.0,CA-2016-124590,12.11.2016,16.11.2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","1537,07",9.0,30%,"0,00"
6115.0,CA-2016-124590,12.11.2016,16.11.2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,"449,37",2.0,30%,"-12,84"
6116.0,CA-2016-133802,14.03.2016,20.03.2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,"41,90",6.0,20%,"14,14"
6117.0,US-2016-113677,13.11.2016,19.11.2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,"2279,96",4.0,0%,"592,79"
6118.0,US-2016-113677,13.11.2016,19.11.2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,"14,94",3.0,0%,"6,87"
6119.0,CA-2017-143378,19.09.2017,25.09.2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,"191,98",3.0,20%,"19,20"
6120.0,CA-2017-143378,19.09.2017,25.09.2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,"23,83",3.0,20%,"6,55"
6121.0,CA-2017-143378,19.09.2017,25.09.2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock","409,22",8.0,20%,"61,38"
6122.0,CA-2017-143378,19.09.2017,25.09.2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,"72,59",2.0,70%,"-128,24"
6123.0,CA-2017-152660,4.12.2017,9.12.2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,"61,57",2.0,20%,"4,62"
6124.0,CA-2015-142139,31.08.2015,5.09.2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford,Texas,76021.0,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""","20,96",4.0,20%,"6,81"
6125.0,CA-2017-145772,3.06.2017,7.06.2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2,0","44,75",5.0,0%,"8,50"
6126.0,CA-2017-145772,3.06.2017,7.06.2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,"11,96",2.0,0%,"5,38"
6127.0,CA-2017-145772,3.06.2017,7.06.2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,"3,91",1.0,20%,"1,27"
6128.0,CA-2016-124100,31.03.2016,6.04.2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray","328,00",6.0,10%,"54,67"
6129.0,US-2014-158400,25.10.2014,28.10.2014,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,"49,41",4.0,20%,"18,53"
6130.0,CA-2017-162033,26.03.2017,2.04.2017,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464.0,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,"53,25",3.0,0%,"20,77"
6131.0,CA-2017-162033,26.03.2017,2.04.2017,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,"3,76",2.0,0%,"1,32"
6132.0,CA-2014-163447,27.12.2014,31.12.2014,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo","767,21",14.0,10%,"161,97"
6133.0,CA-2017-145737,15.09.2017,20.09.2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087.0,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,"163,96",5.0,20%,"59,44"
6134.0,CA-2016-148096,16.08.2016,19.08.2016,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045.0,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","161,28",2.0,20%,"12,10"
6135.0,CA-2016-146766,4.11.2016,4.11.2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911.0,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,"192,80",4.0,0%,"55,91"
6136.0,CA-2015-105613,18.10.2015,22.10.2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501.0,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack","27,70",3.0,20%,"3,46"
6137.0,CA-2015-105613,18.10.2015,22.10.2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501.0,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,"73,16",6.0,80%,"-186,57"
6138.0,US-2016-142251,31.10.2016,4.11.2016,Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,"32,06",6.0,20%,"11,22"
6139.0,CA-2014-131247,30.03.2014,4.04.2014,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,"205,67",2.0,15%,"-12,10"
6140.0,US-2015-113593,18.04.2015,20.04.2015,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454.0,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,"115,44",3.0,0%,"30,01"
6141.0,CA-2017-121083,9.07.2017,15.07.2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,"274,80",5.0,0%,"134,65"
6142.0,CA-2017-121083,9.07.2017,15.07.2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,"195,64",4.0,0%,"3,91"
6143.0,CA-2017-121083,9.07.2017,15.07.2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,"257,98",2.0,0%,"74,81"
6144.0,CA-2017-121083,9.07.2017,15.07.2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,"119,04",6.0,0%,"48,81"
6145.0,CA-2017-151190,27.06.2017,1.07.2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page","20,07",3.0,0%,"9,23"
6146.0,CA-2014-133543,22.12.2014,26.12.2014,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,"11,76",4.0,0%,"3,18"
6147.0,CA-2017-105130,21.11.2017,25.11.2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,"11,76",4.0,0%,"3,18"
6148.0,CA-2017-105130,21.11.2017,25.11.2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,"40,74",2.0,20%,"14,77"
6149.0,CA-2016-161928,27.06.2016,29.06.2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,"201,58",2.0,20%,"12,60"
6150.0,CA-2017-101322,28.12.2017,31.12.2017,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,"340,70",6.0,20%,"-34,07"
6151.0,US-2016-106600,8.04.2016,11.04.2016,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black","354,90",5.0,0%,"88,73"
6152.0,CA-2014-111871,18.03.2014,21.03.2014,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","1198,33",10.0,15%,"70,49"
6153.0,CA-2017-139437,3.07.2017,8.07.2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,"87,92",4.0,0%,"0,88"
6154.0,CA-2017-151484,20.04.2017,23.04.2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""","51,97",2.0,20%,"10,39"
6155.0,CA-2017-151484,20.04.2017,23.04.2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black","51,34",3.0,20%,"5,78"
6156.0,CA-2017-151484,20.04.2017,23.04.2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"332,70",1.0,20%,"33,27"
6157.0,CA-2017-151484,20.04.2017,23.04.2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock","42,41",3.0,20%,"9,54"
6158.0,CA-2016-104150,3.08.2016,5.08.2016,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","81,54",3.0,0%,"38,32"
6159.0,CA-2016-104150,3.08.2016,5.08.2016,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-AC-10004803,Technology,Accessories,"Sony Micro Vault Click 4 GB USB 2,0 Flash Drive","167,28",12.0,0%,"23,42"
6160.0,CA-2016-161025,3.12.2016,9.12.2016,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,"772,68",4.0,0%,"108,18"
6161.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,TEC-PH-10004667,Technology,Phones,"Cisco 8x8 Inc, 6753i IP Business Phone System","323,98",3.0,20%,"28,35"
6162.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,"11,81",4.0,20%,"3,99"
6163.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,"26,16",3.0,20%,"1,96"
6164.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black","33,57",5.0,70%,"-25,74"
6165.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,"4,99",3.0,20%,"1,37"
6166.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,"20,02",3.0,20%,"5,50"
6167.0,CA-2014-103989,19.03.2014,21.03.2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired","170,24",2.0,20%,"53,20"
6168.0,CA-2015-142433,20.04.2015,25.04.2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,"117,46",3.0,20%,"44,05"
6169.0,CA-2015-132815,19.09.2015,22.09.2015,Second Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,"22,96",2.0,0%,"11,25"
6170.0,CA-2014-101266,27.08.2014,30.08.2014,Second Class,MM-17920,Michael Moore,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,"13,36",2.0,0%,"6,41"
6171.0,CA-2016-141523,19.12.2016,24.12.2016,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand","34,25",3.0,20%,"11,56"
6172.0,CA-2016-141523,19.12.2016,24.12.2016,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,"3,52",2.0,0%,"1,02"
6173.0,US-2014-106299,2.08.2014,8.08.2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,"26,70",5.0,0%,"12,55"
6174.0,US-2014-106299,2.08.2014,8.08.2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,"21,20",2.0,0%,"9,12"
6175.0,US-2014-106299,2.08.2014,8.08.2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,"838,38",2.0,0%,"226,36"
6176.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,"1690,04",4.0,0%,"422,51"
6177.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,"85,96",7.0,0%,"24,07"
6178.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","121,96",2.0,0%,"57,32"
6179.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,"23,92",4.0,0%,"11,72"
6180.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,"63,96",2.0,0%,"6,40"
6181.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,"629,95",5.0,0%,"176,39"
6182.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,"113,73",3.0,0%,"32,98"
6183.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders","14,60",2.0,0%,"6,86"
6184.0,CA-2015-158421,21.09.2015,26.09.2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D","887,84",8.0,0%,"17,76"
6185.0,CA-2016-143609,11.12.2016,13.12.2016,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,97206.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray","403,92",5.0,20%,"25,25"
6186.0,CA-2015-138331,7.08.2015,12.08.2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,"106,80",10.0,20%,"10,68"
6187.0,CA-2015-138954,15.11.2015,17.11.2015,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,"70,95",3.0,0%,"20,58"
6188.0,CA-2015-138954,15.11.2015,17.11.2015,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,"34,94",6.0,20%,"11,79"
6189.0,CA-2015-138954,15.11.2015,17.11.2015,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,"119,04",6.0,0%,"35,71"
6190.0,CA-2017-157903,4.04.2017,8.04.2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,60016.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,"383,84",4.0,20%,"47,98"
6191.0,CA-2016-157259,24.12.2016,28.12.2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,"799,56",9.0,0%,"207,89"
6192.0,CA-2017-107986,13.12.2017,13.12.2017,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,"31,44",3.0,0%,"8,49"
6193.0,CA-2017-104927,22.12.2017,26.12.2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,"25,92",5.0,20%,"9,07"
6194.0,CA-2017-104927,22.12.2017,26.12.2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips","6,33",5.0,80%,"-9,81"
6195.0,CA-2017-104927,22.12.2017,26.12.2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,"75,88",5.0,20%,"26,56"
6196.0,CA-2017-113453,21.10.2017,28.10.2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,"329,99",2.0,40%,"-77,00"
6197.0,CA-2017-113453,21.10.2017,28.10.2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,"71,38",3.0,20%,"-4,46"
6198.0,CA-2015-149909,13.11.2015,17.11.2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""","63,77",7.0,0%,"28,70"
6199.0,CA-2015-149909,13.11.2015,17.11.2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201.0,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,"50,97",3.0,0%,"13,25"
6200.0,CA-2015-149909,13.11.2015,17.11.2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,"96,08",2.0,0%,"46,12"
6201.0,CA-2015-146675,16.04.2015,20.04.2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201.0,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,"1439,97",4.0,20%,"485,99"
6202.0,CA-2015-146675,16.04.2015,20.04.2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201.0,Central,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,"43,56",3.0,20%,"-4,90"
6203.0,CA-2016-118332,16.12.2016,23.12.2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,92307.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"563,92",5.0,20%,"7,05"
6204.0,CA-2016-133669,21.10.2016,27.10.2016,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,"235,15",8.0,40%,"-47,03"
6205.0,CA-2017-145660,1.12.2017,3.12.2017,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,43302.0,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,"7,71",2.0,20%,"1,74"
